bodyid,cell_type,pre,cropped,conf_nt,conf_nt_p,top_nt,top_nt_p,acetylcholine,glutamate,gaba,dopamine,serotonin,octopamine,projection_score,segregation_index,ito_lee_hemilineage,hartenstein_hemilineage,used_in_analysis,in_ground_truth,dataset
1128495875,PFNd,275,FALSE,acetylcholine,0.42900000000000005,acetylcholine,0.328,0.4,0.2,0.1,0,0.1,0.1,0.058,0.058,DM4_CX_p,CM4_CX_p,TRUE,FALSE,hemibrain:v1.2.1
724280817,PEN_b(PEN2),456,FALSE,acetylcholine,0.42900000000000005,acetylcholine,0.29900000000000004,0.3,0.1,0,0,0.3,0.3,0.219,0.219,DM1_CX_p,DPMm1_CX_p,TRUE,FALSE,hemibrain:v1.2.1
1846291294,NA,85,FALSE,acetylcholine,0.43000000000000005,acetylcholine,0.269,0.3,0.3,0,0.1,0.1,0,0.006,0.006,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5813130063,SIP081,176,FALSE,acetylcholine,0.43000000000000005,acetylcholine,0.24800000000000003,0.3,0.2,0.1,0.2,0.2,0,0.013,0.013,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1110566383,LC10,83,FALSE,acetylcholine,0.43100000000000005,dopamine,0.28500000000000003,0.2,0.3,0,0.4,0,0,0.025,0.025,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1187844616,PFNd,301,FALSE,acetylcholine,0.43100000000000005,octopamine,0.29000000000000004,0.2,0.1,0.1,0,0.2,0.3,0.126,0.126,DM4_CX_v,CM4_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1472537557,PFNp,60,FALSE,acetylcholine,0.43100000000000005,glutamate,0.319,0.3,0.3,0.1,0,0,0.2,0.117,0.117,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
5812982573,MC62,104,FALSE,acetylcholine,0.43100000000000005,acetylcholine,0.304,0.4,0.1,0.1,0.1,0.2,0,0.025,0.025,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
985347040,LC10,26,FALSE,acetylcholine,0.43100000000000005,acetylcholine,0.269,0.4,0.2,0.2,0.1,0.1,0,0.006,0.006,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1070439674,PFR,315,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.268,0.3,0.2,0,0.1,0.1,0.1,0.307,0.307,DM2_CX_d2,DPMpm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1109141661,MC61,50,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.345,0.4,0.1,0.1,0.1,0.3,0.1,0.036,0.036,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1139494179,MC61,26,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.269,0.4,0,0.3,0.2,0,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1288893454,LC16,125,FALSE,acetylcholine,0.43200000000000005,dopamine,0.271,0.3,0.2,0.2,0.4,0,0,0.135,0.135,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1470997003,NA,64,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.28900000000000003,0.3,0.1,0,0.3,0.1,0,0.008,0.008,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
266187532,SMP352,56,FALSE,acetylcholine,0.43200000000000005,dopamine,0.325,0.3,0.2,0.1,0.3,0,0,0.405,0.405,SMPpd1,DPLc1,FALSE,FALSE,hemibrain:v1.2.1
328559607,DSKMP3,656,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.23800000000000002,0.3,0.2,0.1,0.1,0.1,0.1,0.069,0.069,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
478427368,PFNv,297,FALSE,acetylcholine,0.43200000000000005,glutamate,0.321,0.3,0.3,0,0,0,0.2,0.132,0.132,DM2_CX_v,DPMpm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
5813035545,LC10,103,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.32,0.4,0.3,0.1,0.3,0,0,0.017,0.017,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
663225743,PFNm,96,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.327,0.4,0.3,0,0,0.2,0.1,0.061,0.061,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
763181971,NA,21,FALSE,acetylcholine,0.43200000000000005,acetylcholine,0.391,0.5,0.1,0.4,0,0,0.1,0.836,0.836,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
2133103826,ORN_VC5,75,TRUE,acetylcholine,0.43200000000000005,acetylcholine,0.325,0.4,0,0.1,0,0.3,0.2,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1105882358,ExR7,719,FALSE,acetylcholine,0.43300000000000005,acetylcholine,0.26,0.3,0.2,0,0.1,0.1,0.2,0.21,0.21,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1135881013,FS3,44,FALSE,acetylcholine,0.43300000000000005,acetylcholine,0.328,0.3,0.2,0.1,0.2,0.1,0,0.611,0.611,DM4_CX_d3,CM4_CX_d3,FALSE,FALSE,hemibrain:v1.2.1
1170874403,MC61,38,FALSE,acetylcholine,0.43300000000000005,glutamate,0.27,0.2,0.4,0.2,0.1,0,0.1,0.107,0.107,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1218732931,PFNd,263,FALSE,acetylcholine,0.43300000000000005,acetylcholine,0.346,0.4,0.1,0,0,0.2,0.3,0.189,0.189,DM4_CX_v,CM4_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1713236454,WED174,121,FALSE,acetylcholine,0.43300000000000005,acetylcholine,0.259,0.3,0.2,0.2,0.1,0.2,0,0.047,0.047,DM6_ventral,CM3_ventral,TRUE,FALSE,hemibrain:v1.2.1
1936848448,LC4,310,FALSE,acetylcholine,0.43300000000000005,gaba,0.253,0.2,0.2,0.3,0.2,0,0,0.418,0.418,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
694605944,PS136,12,FALSE,acetylcholine,0.43300000000000005,neither,0.28200000000000003,0.2,0.2,0,0,0.2,0,0.125,0.125,DM1_posterior,DPMm1_posterior,FALSE,FALSE,hemibrain:v1.2.1
881506038,PFR,328,FALSE,acetylcholine,0.43300000000000005,serotonin,0.21400000000000002,0.2,0.1,0,0.2,0.3,0.2,0.294,0.294,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
911897964,PFNv,190,FALSE,acetylcholine,0.43300000000000005,acetylcholine,0.392,0.4,0.3,0,0,0.1,0.2,0.085,0.085,DM2_CX_p,DPMpm1_CX_p,TRUE,FALSE,hemibrain:v1.2.1
985347061,LC10,62,FALSE,acetylcholine,0.43300000000000005,acetylcholine,0.321,0.4,0.1,0.1,0.2,0.1,0.1,0.003,0.003,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1231554116,MC61,30,FALSE,acetylcholine,0.43400000000000005,acetylcholine,0.271,0.5,0.1,0,0.2,0,0,0.007,0.007,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1257724277,vDeltaK,51,FALSE,acetylcholine,0.43400000000000005,acetylcholine,0.316,0.4,0.2,0.1,0.2,0,0.1,0.046,0.046,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1292713151,PS016,14,FALSE,acetylcholine,0.43400000000000005,acetylcholine,0.232,0.2,0.2,0.1,0.2,0.1,0,NA,NA,WEDd1,DALd,FALSE,FALSE,hemibrain:v1.2.1
1438304477,LC13,133,FALSE,acetylcholine,0.43400000000000005,acetylcholine,0.33999999999999997,0.4,0.2,0.1,0.1,0.1,0,0.189,0.189,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1777952404,LLPC2a,52,FALSE,acetylcholine,0.43400000000000005,acetylcholine,0.373,0.4,0.2,0.2,0,0,0,0.038,0.038,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5813070019,AMMC-A1,113,FALSE,acetylcholine,0.43400000000000005,neither,0.6599999999999999,0.1,0,0,0,0,0,0.468,0.468,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
877702431,PFNp,61,FALSE,acetylcholine,0.43400000000000005,octopamine,0.312,0.3,0.1,0.1,0.1,0.1,0.4,0.198,0.198,DM3_CX_v,DPMpm2_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1671966374,ORN_DL3,41,TRUE,acetylcholine,0.43400000000000005,acetylcholine,0.28900000000000003,0.4,0,0,0,0.3,0.2,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1037535479,LHPV3b1,160,FALSE,acetylcholine,0.43500000000000005,acetylcholine,0.303,0.3,0.1,0.2,0.2,0.2,0,0.298,0.298,VPNp1_medial,BLD5_medial,TRUE,TRUE,hemibrain:v1.2.1
1288893609,LC16,125,FALSE,acetylcholine,0.43500000000000005,acetylcholine,0.31,0.4,0.1,0.2,0.3,0.1,0,0.089,0.089,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
519012059,NA,1118,FALSE,acetylcholine,0.43500000000000005,acetylcholine,0.275,0.3,0.2,0,0.2,0,0.1,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813012311,PFNp,41,FALSE,acetylcholine,0.43500000000000005,acetylcholine,0.325,0.4,0.1,0.1,0,0.1,0.4,0.114,0.114,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
5813021417,NA,19,TRUE,acetylcholine,0.43500000000000005,acetylcholine,0.374,0.5,0.2,0,0.2,0.1,0.1,0.016,0.016,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1734350602,ORN_DL3,34,TRUE,acetylcholine,0.43500000000000005,acetylcholine,0.35,0.4,0,0,0,0.4,0.2,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1794447723,NA,70,TRUE,acetylcholine,0.43500000000000005,acetylcholine,0.376,0.4,0,0.3,0,0.2,0.2,0.002,0.002,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1230893838,AVLP219,75,FALSE,acetylcholine,0.43600000000000005,octopamine,0.257,0.3,0.1,0.1,0.1,0.1,0.3,0.702,0.702,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1288893503,LC16,126,FALSE,acetylcholine,0.43600000000000005,acetylcholine,0.28900000000000003,0.4,0.2,0.1,0.2,0,0,0.088,0.088,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
664313308,PFNp,57,FALSE,acetylcholine,0.43600000000000005,acetylcholine,0.29800000000000004,0.4,0.3,0,0.1,0,0.2,0.086,0.086,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
816682053,PFNp,37,FALSE,acetylcholine,0.43600000000000005,acetylcholine,0.33599999999999997,0.4,0.2,0,0.2,0.1,0.2,0.2,0.2,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
861233221,LC10,87,FALSE,acetylcholine,0.43600000000000005,acetylcholine,0.322,0.4,0.1,0.1,0.2,0,0.1,0.008,0.008,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1110535962,LC10,74,FALSE,acetylcholine,0.43700000000000006,glutamate,0.313,0.3,0.4,0.1,0.2,0,0,0.048,0.048,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1126305687,PFNp,41,FALSE,acetylcholine,0.43700000000000006,octopamine,0.272,0.2,0.2,0,0,0.2,0.3,0.003,0.003,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1141259920,LC10,82,FALSE,acetylcholine,0.43700000000000006,glutamate,0.357,0.3,0.4,0.1,0.2,0,0,0.085,0.085,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1287985909,hDeltaI,173,FALSE,acetylcholine,0.43700000000000006,acetylcholine,0.29200000000000004,0.4,0.3,0,0.2,0.1,0.1,0.417,0.417,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1621008677,LC17,283,FALSE,acetylcholine,0.43700000000000006,acetylcholine,0.304,0.4,0,0.2,0.2,0,0.1,0.384,0.384,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1813727537,LC29,85,FALSE,acetylcholine,0.43700000000000006,acetylcholine,0.272,0.4,0.1,0.2,0.1,0.2,0,0.138,0.138,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
2029624973,LC17,216,FALSE,acetylcholine,0.43700000000000006,acetylcholine,0.267,0.4,0,0.1,0.3,0,0.2,0.282,0.282,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
881527223,PFNd,305,FALSE,acetylcholine,0.43700000000000006,acetylcholine,0.355,0.4,0.1,0.1,0,0.2,0.2,0.19,0.19,DM1_CX_v,DPMm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1872067880,LPC2,31,FALSE,acetylcholine,0.43800000000000006,acetylcholine,0.28800000000000003,0.4,0.2,0.2,0.2,0.1,0,0.012,0.012,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1108113892,MC61,30,FALSE,acetylcholine,0.43900000000000006,acetylcholine,0.279,0.4,0.2,0,0.2,0.1,0,0.001,0.001,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1170866126,MC61,27,FALSE,acetylcholine,0.43900000000000006,acetylcholine,0.23700000000000002,0.4,0.2,0.2,0.2,0.1,0,0.03,0.03,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1750587711,LC16,130,FALSE,acetylcholine,0.43900000000000006,acetylcholine,0.29000000000000004,0.3,0,0.1,0.3,0.1,0.1,0.125,0.125,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1749236368,LC13,146,FALSE,acetylcholine,0.43900000000000006,acetylcholine,0.29200000000000004,0.4,0.2,0.1,0.3,0.1,0,0.103,0.103,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1934146082,LPC2,28,FALSE,acetylcholine,0.43900000000000006,acetylcholine,0.315,0.3,0.2,0.2,0.2,0,0,0.012,0.012,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
912894991,PFNv,325,FALSE,acetylcholine,0.43900000000000006,acetylcholine,0.33599999999999997,0.4,0.4,0,0,0,0.2,0.214,0.214,DM1_CX_v,DPMm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1169576040,TuBu02,94,FALSE,acetylcholine,0.44,acetylcholine,0.348,0.4,0.3,0.3,0,0,0,0.738,0.738,AOTUv4_dorsal,DALcl2_dorsal,FALSE,FALSE,hemibrain:v1.2.1
1877217777,LC4,289,FALSE,acetylcholine,0.44,gaba,0.29000000000000004,0.3,0.1,0.3,0.1,0.1,0,0.322,0.322,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813058518,FC2C,140,FALSE,acetylcholine,0.44,acetylcholine,0.29500000000000004,0.3,0.3,0,0.3,0,0,0.002,0.002,DM4_CX_d2,CM4_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
581064707,NA,121,FALSE,acetylcholine,0.44,acetylcholine,0.327,0.5,0.1,0,0.3,0,0.1,0.005,0.005,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
984794932,CRE068,268,FALSE,acetylcholine,0.44,acetylcholine,0.303,0.3,0.3,0,0.3,0,0,0.34,0.34,CREl1,DALv3,TRUE,FALSE,hemibrain:v1.2.1
982684071,AVLP248,54,FALSE,acetylcholine,0.44,acetylcholine,0.24400000000000002,0.3,0,0.2,0.1,0.2,0.1,0.18,0.18,VLPl&d1_dorsal,BLAv1_medial,FALSE,FALSE,hemibrain:v1.2.1
1078447707,MC61,35,FALSE,acetylcholine,0.441,acetylcholine,0.33799999999999997,0.4,0.3,0.2,0,0.1,0,0.045,0.045,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1566506400,PLP165,118,FALSE,acetylcholine,0.441,acetylcholine,0.304,0.4,0,0.1,0.1,0.3,0.1,0.281,0.281,VLPl&p2_posterior,BLVp1_posterior,TRUE,FALSE,hemibrain:v1.2.1
1670265095,NA,937,FALSE,acetylcholine,0.441,acetylcholine,0.442,0.6,0,0.2,0,0.2,0,0.029,0.029,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1848837843,LC17,227,FALSE,acetylcholine,0.441,acetylcholine,0.304,0.4,0.1,0.2,0.3,0,0.1,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
454217919,NA,123,FALSE,acetylcholine,0.441,acetylcholine,0.302,0.4,0.1,0,0.3,0,0.1,0.004,0.004,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1048491559,LC10,183,FALSE,acetylcholine,0.442,acetylcholine,0.301,0.4,0.3,0.1,0.3,0,0,0.236,0.236,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813095667,PFNm,117,FALSE,acetylcholine,0.442,acetylcholine,0.373,0.4,0.3,0,0,0.1,0.1,0.059,0.059,DM4_CX_p,CM4_CX_p,TRUE,FALSE,hemibrain:v1.2.1
943592738,PFNp,50,FALSE,acetylcholine,0.442,acetylcholine,0.382,0.4,0,0,0.1,0.2,0.2,0.207,0.207,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1107423154,MC61,33,FALSE,acetylcholine,0.443,acetylcholine,0.313,0.4,0.1,0.1,0.1,0.2,0,0.015,0.015,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1189549476,PFNm,88,FALSE,acetylcholine,0.443,acetylcholine,0.33399999999999996,0.4,0.1,0.1,0,0.2,0.1,0.068,0.068,DM4_CX_v,CM4_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1350272746,LC16,117,FALSE,acetylcholine,0.443,acetylcholine,0.302,0.3,0.2,0.2,0.2,0,0,0.144,0.144,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5901213816,LHPV5j1,190,FALSE,acetylcholine,0.443,acetylcholine,0.33999999999999997,0.4,0.2,0.2,0,0.3,0,0.349,0.349,LHp3,CP5,TRUE,FALSE,hemibrain:v1.2.1
884498779,CL328,140,FALSE,acetylcholine,0.443,acetylcholine,0.327,0.4,0.1,0.1,0.2,0.1,0,0.441,0.441,DM5_central,CM1_central,TRUE,FALSE,hemibrain:v1.2.1
971817401,PFNp,35,FALSE,acetylcholine,0.443,acetylcholine,0.351,0.4,0.2,0,0,0.2,0.2,0.15,0.15,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1047080586,MC61,41,FALSE,acetylcholine,0.444,acetylcholine,0.34099999999999997,0.4,0.2,0.4,0,0.1,0,0.052,0.052,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1110186452,LC10,88,FALSE,acetylcholine,0.444,acetylcholine,0.28800000000000003,0.4,0.2,0.1,0.2,0,0,0.121,0.121,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1508274398,PS015,56,FALSE,acetylcholine,0.444,neither,0.267,0.2,0,0,0.1,0.3,0,NA,NA,WEDd1,DALd,FALSE,FALSE,hemibrain:v1.2.1
1808624842,LPC1,109,FALSE,acetylcholine,0.444,acetylcholine,0.33099999999999996,0.3,0.3,0.1,0.2,0,0,0.006,0.006,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
297930119,NA,121,FALSE,acetylcholine,0.444,acetylcholine,0.28,0.4,0.3,0,0.1,0.1,0.2,0.002,0.002,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813127581,PFNp,53,FALSE,acetylcholine,0.444,acetylcholine,0.40900000000000003,0.5,0.2,0.1,0,0.1,0.2,0.076,0.076,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1079527389,LC10,92,FALSE,acetylcholine,0.445,acetylcholine,0.313,0.3,0.3,0,0.3,0,0,0.05,0.05,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1138807924,LC10,83,FALSE,acetylcholine,0.445,acetylcholine,0.307,0.3,0.3,0,0.2,0,0,0.065,0.065,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1171219829,MC61,28,FALSE,acetylcholine,0.445,gaba,0.34099999999999997,0.3,0,0.4,0.1,0.2,0,0.052,0.052,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1687218148,MC62,73,FALSE,acetylcholine,0.445,acetylcholine,0.324,0.4,0.1,0.2,0,0.1,0.1,0.011,0.011,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1807572051,LC17,262,FALSE,acetylcholine,0.445,acetylcholine,0.28500000000000003,0.3,0,0.2,0.3,0.1,0.1,0.423,0.423,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1111576163,LC10,99,FALSE,acetylcholine,0.446,acetylcholine,0.29300000000000004,0.4,0.3,0,0.3,0,0,0.047,0.047,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1138807914,MC61,38,FALSE,acetylcholine,0.446,acetylcholine,0.301,0.4,0.3,0,0.1,0.2,0,0.028,0.028,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1288893672,LC16,206,FALSE,acetylcholine,0.446,dopamine,0.255,0.3,0.2,0.1,0.3,0,0.1,0.155,0.155,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1438304464,LC13,124,FALSE,acetylcholine,0.446,acetylcholine,0.35,0.4,0.2,0.1,0.1,0.1,0.1,0.162,0.162,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
666312288,PFR,345,FALSE,acetylcholine,0.446,acetylcholine,0.24600000000000002,0.4,0.1,0,0.1,0.1,0.2,0.315,0.315,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
697355847,PFNd,321,FALSE,acetylcholine,0.446,acetylcholine,0.33099999999999996,0.3,0.1,0.1,0,0.3,0.2,0.243,0.243,DM1_CX_v,DPMm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
982650059,NA,234,FALSE,acetylcholine,0.446,acetylcholine,0.20900000000000002,0.3,0.1,0,0.1,0.1,0.2,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1907584319,LC4,267,FALSE,acetylcholine,0.447,acetylcholine,0.29400000000000004,0.3,0.1,0.3,0.2,0.1,0,0.23,0.23,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
392748193,NA,117,FALSE,acetylcholine,0.447,acetylcholine,0.277,0.3,0.1,0,0.3,0,0.2,0.003,0.003,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813047157,PEN_b(PEN2),434,FALSE,acetylcholine,0.447,acetylcholine,0.302,0.4,0.1,0,0,0.3,0.2,0.119,0.119,DM1_CX_p,DPMm1_CX_p,TRUE,FALSE,hemibrain:v1.2.1
1140176410,MC61,45,FALSE,acetylcholine,0.448,acetylcholine,0.383,0.5,0,0.3,0.2,0,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1228480354,MC61,21,FALSE,acetylcholine,0.448,acetylcholine,0.308,0.4,0,0,0.2,0.3,0,0.028,0.028,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1877930505,LC4,347,FALSE,acetylcholine,0.448,acetylcholine,0.31,0.4,0.2,0.2,0.1,0,0,0.143,0.143,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1137085557,MC61,38,FALSE,acetylcholine,0.449,acetylcholine,0.352,0.4,0,0.2,0.1,0.3,0,0.118,0.118,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1438304067,LC13,147,FALSE,acetylcholine,0.449,acetylcholine,0.29100000000000004,0.4,0.2,0,0.3,0.1,0.1,0.002,0.002,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1967508592,LC13,139,FALSE,acetylcholine,0.449,acetylcholine,0.309,0.3,0.3,0.1,0.1,0.1,0,0.134,0.134,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
297588882,NA,126,FALSE,acetylcholine,0.449,acetylcholine,0.356,0.4,0.1,0,0.1,0.1,0.3,0.005,0.005,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5812980289,AVLP594,816,FALSE,acetylcholine,0.449,octopamine,0.321,0.3,0,0,0,0.1,0.4,0.083,0.083,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5901204110,WED146,17,FALSE,acetylcholine,0.449,acetylcholine,0.234,0.3,0.2,0.1,0.1,0.2,0,0.096,0.096,DM6_central1,CM3_central1,FALSE,FALSE,hemibrain:v1.2.1
1760425769,NA,40,TRUE,acetylcholine,0.449,acetylcholine,0.34299999999999997,0.5,0.1,0.3,0,0.1,0,0.016,0.016,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1126310716,PFNp,80,FALSE,acetylcholine,0.45,acetylcholine,0.396,0.4,0.2,0,0,0.2,0.2,0.154,0.154,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1292286082,AVLP271,122,FALSE,acetylcholine,0.45,acetylcholine,0.29400000000000004,0.4,0.1,0.1,0.1,0.1,0,0.337,0.337,VLPl&d1_lateral,BLAv1_posterior,TRUE,FALSE,hemibrain:v1.2.1
1779666644,LLPC3,42,FALSE,acetylcholine,0.45,acetylcholine,0.361,0.4,0.4,0.1,0.2,0,0,0.004,0.004,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
885253534,FC2C,131,FALSE,acetylcholine,0.45,acetylcholine,0.252,0.3,0.2,0.1,0.2,0,0.1,0.109,0.109,DM2_CX_d2,DPMpm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1797137624,ORN_DA4m,28,TRUE,acetylcholine,0.45,acetylcholine,0.354,0.4,0,0,0,0.2,0.3,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1005710800,ExR7,841,FALSE,acetylcholine,0.451,acetylcholine,0.24800000000000003,0.3,0.3,0,0.2,0.1,0.1,0.237,0.237,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1319591297,LC16,132,FALSE,acetylcholine,0.451,acetylcholine,0.322,0.4,0.1,0.2,0.2,0,0,0.095,0.095,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1410451120,PFNp,82,FALSE,acetylcholine,0.451,acetylcholine,0.33399999999999996,0.4,0.3,0.1,0.1,0.1,0.1,0.159,0.159,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1781268241,LC4,274,FALSE,acetylcholine,0.451,acetylcholine,0.273,0.3,0.1,0.2,0.2,0.1,0,0.159,0.159,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
298249624,SLP405,230,FALSE,acetylcholine,0.451,acetylcholine,0.33699999999999997,0.4,0.1,0.3,0.1,0,0,0.157,0.157,DM6_dorso_lateral,CM3_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
5813016568,FS2,77,FALSE,acetylcholine,0.451,glutamate,0.41100000000000003,0.3,0.4,0,0.3,0,0,0.521,0.521,DM3_CX_d2,DPMpm2_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
1138449419,MC61,26,FALSE,acetylcholine,0.452,acetylcholine,0.3,0.4,0.1,0.1,0.2,0,0.1,0.009,0.009,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1188548292,NA,45,FALSE,acetylcholine,0.452,acetylcholine,0.301,0.4,0.2,0.2,0,0.1,0,0.059,0.059,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1841037528,LPC2,37,FALSE,acetylcholine,0.452,acetylcholine,0.378,0.5,0.3,0,0.2,0,0,0.013,0.013,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
2040301572,lLN11,199,FALSE,acetylcholine,0.452,acetylcholine,0.378,0.4,0,0.2,0,0.4,0,0.093,0.093,ALl1_dorsal,BAlc_dorsal,TRUE,FALSE,hemibrain:v1.2.1
